årednie kursy CZK Narodowego Banku Polskiego

Data;Kurs;Zmiana;Nazwa Tabeli
2025-04-01;0.1676;-0.06;063/A/NBP/2025
2025-03-31;0.1677;0.06;062/A/NBP/2025
2025-03-28;0.1676;-0.36;061/A/NBP/2025
2025-03-27;0.1682;0.54;060/A/NBP/2025
2025-03-26;0.1673;-0.06;059/A/NBP/2025
2025-03-25;0.1674;-0.12;058/A/NBP/2025
2025-03-24;0.1676;-0.12;057/A/NBP/2025
2025-03-21;0.1678;0.06;056/A/NBP/2025
2025-03-20;0.1677;0.06;055/A/NBP/2025
2025-03-19;0.1676;0.48;054/A/NBP/2025
2025-03-18;0.1668;-0.12;053/A/NBP/2025
2025-03-17;0.1670;0.24;052/A/NBP/2025
2025-03-14;0.1666;-0.42;051/A/NBP/2025
2025-03-13;0.1673;-0.42;050/A/NBP/2025
2025-03-12;0.1680;-0.06;049/A/NBP/2025
2025-03-11;0.1681;0.24;048/A/NBP/2025
2025-03-10;0.1677;0.54;047/A/NBP/2025
2025-03-07;0.1668;0.12;046/A/NBP/2025
2025-03-06;0.1666;0.48;045/A/NBP/2025
2025-03-05;0.1658;0.00;044/A/NBP/2025
2025-03-04;0.1658;-0.54;043/A/NBP/2025
2025-03-03;0.1667;0.36;042/A/NBP/2025
2025-02-28;0.1661;0.30;041/A/NBP/2025
2025-02-27;0.1656;-0.36;040/A/NBP/2025
2025-02-26;0.1662;0.36;039/A/NBP/2025
2025-02-25;0.1656;-0.12;038/A/NBP/2025
2025-02-24;0.1658;-0.36;037/A/NBP/2025
2025-02-21;0.1664;0.12;036/A/NBP/2025
2025-02-20;0.1662;0.36;035/A/NBP/2025
2025-02-19;0.1656;-0.12;034/A/NBP/2025
2025-02-18;0.1658;-0.24;033/A/NBP/2025
2025-02-17;0.1662;0.00;032/A/NBP/2025
2025-02-14;0.1662;-0.12;031/A/NBP/2025
2025-02-13;0.1664;0.06;030/A/NBP/2025
2025-02-12;0.1663;-0.12;029/A/NBP/2025
2025-02-11;0.1665;-0.24;028/A/NBP/2025
2025-02-10;0.1669;-0.12;027/A/NBP/2025
2025-02-07;0.1671;-0.24;026/A/NBP/2025
2025-02-06;0.1675;0.18;025/A/NBP/2025
2025-02-05;0.1672;-0.30;024/A/NBP/2025
2025-02-04;0.1677;0.06;023/A/NBP/2025
2025-02-03;0.1676;0.00;022/A/NBP/2025
2025-01-31;0.1676;0.12;021/A/NBP/2025
2025-01-30;0.1674;-0.06;020/A/NBP/2025
2025-01-29;0.1675;-0.12;019/A/NBP/2025
2025-01-28;0.1677;-0.24;018/A/NBP/2025
2025-01-27;0.1681;0.24;017/A/NBP/2025
2025-01-24;0.1677;0.00;016/A/NBP/2025
2025-01-23;0.1677;-0.77;015/A/NBP/2025
2025-01-22;0.1690;0.00;014/A/NBP/2025
2025-01-21;0.1690;0.12;013/A/NBP/2025
2025-01-20;0.1688;0.06;012/A/NBP/2025
2025-01-17;0.1687;-0.06;011/A/NBP/2025
2025-01-16;0.1688;-0.06;010/A/NBP/2025
2025-01-15;0.1689;-0.06;009/A/NBP/2025
2025-01-14;0.1690;-0.47;008/A/NBP/2025
2025-01-13;0.1698;-0.12;007/A/NBP/2025
2025-01-10;0.1700;-0.18;006/A/NBP/2025
2025-01-09;0.1703;0.29;005/A/NBP/2025
2025-01-08;0.1698;0.47;004/A/NBP/2025
2025-01-07;0.1690;-0.41;003/A/NBP/2025
2025-01-03;0.1697;0.24;002/A/NBP/2025
2025-01-02;0.1693;-0.35;001/A/NBP/2025
2024-12-31;0.1699;0.30;252/A/NBP/2024
2024-12-30;0.1694;-0.24;251/A/NBP/2024
2024-12-27;0.1698;-0.06;250/A/NBP/2024
2024-12-24;0.1699;0.18;249/A/NBP/2024
2024-12-23;0.1696;0.12;248/A/NBP/2024
2024-12-20;0.1694;-0.18;247/A/NBP/2024
2024-12-19;0.1697;0.00;246/A/NBP/2024
2024-12-18;0.1697;-0.18;245/A/NBP/2024
2024-12-17;0.1700;-0.23;244/A/NBP/2024
2024-12-16;0.1704;-0.06;243/A/NBP/2024
2024-12-13;0.1705;-0.18;242/A/NBP/2024
2024-12-12;0.1708;0.53;241/A/NBP/2024
2024-12-11;0.1699;-0.06;240/A/NBP/2024
2024-12-10;0.1700;0.18;239/A/NBP/2024
2024-12-09;0.1697;-0.06;238/A/NBP/2024
2024-12-06;0.1698;0.00;237/A/NBP/2024
2024-12-05;0.1698;-0.53;236/A/NBP/2024
2024-12-04;0.1707;0.29;235/A/NBP/2024
2024-12-03;0.1702;0.12;234/A/NBP/2024
2024-12-02;0.1700;-0.23;233/A/NBP/2024
2024-11-29;0.1704;-0.06;232/A/NBP/2024
2024-11-28;0.1705;0.00;231/A/NBP/2024
2024-11-27;0.1705;0.00;230/A/NBP/2024
2024-11-26;0.1705;-0.29;229/A/NBP/2024
2024-11-25;0.1710;-0.06;228/A/NBP/2024
2024-11-22;0.1711;-0.29;227/A/NBP/2024
2024-11-21;0.1716;-0.06;226/A/NBP/2024
2024-11-20;0.1717;0.35;225/A/NBP/2024
2024-11-19;0.1711;-0.12;224/A/NBP/2024
2024-11-18;0.1713;0.23;223/A/NBP/2024
2024-11-15;0.1709;-0.35;222/A/NBP/2024
2024-11-14;0.1715;0.00;221/A/NBP/2024
2024-11-13;0.1715;-0.12;220/A/NBP/2024
2024-11-12;0.1717;0.23;219/A/NBP/2024
2024-11-08;0.1713;-0.23;218/A/NBP/2024
2024-11-07;0.1717;-0.35;217/A/NBP/2024
2024-11-06;0.1723;0.12;216/A/NBP/2024
2024-11-05;0.1721;0.23;215/A/NBP/2024
2024-11-04;0.1717;0.06;214/A/NBP/2024
2024-10-31;0.1716;0.41;213/A/NBP/2024
2024-10-30;0.1709;-0.47;212/A/NBP/2024
2024-10-29;0.1717;0.06;211/A/NBP/2024
2024-10-28;0.1716;-0.52;210/A/NBP/2024
2024-10-25;0.1725;0.29;209/A/NBP/2024
2024-10-24;0.1720;0.12;208/A/NBP/2024
2024-10-23;0.1718;0.59;207/A/NBP/2024
2024-10-22;0.1708;-0.06;206/A/NBP/2024
2024-10-21;0.1709;0.06;205/A/NBP/2024
2024-10-18;0.1708;0.00;204/A/NBP/2024
2024-10-17;0.1708;0.47;203/A/NBP/2024
2024-10-16;0.1700;-0.12;202/A/NBP/2024
2024-10-15;0.1702;0.18;201/A/NBP/2024
2024-10-14;0.1699;0.24;200/A/NBP/2024
2024-10-11;0.1695;-0.29;199/A/NBP/2024
2024-10-10;0.1700;0.18;198/A/NBP/2024
2024-10-09;0.1697;-0.53;197/A/NBP/2024
2024-10-08;0.1706;0.12;196/A/NBP/2024
2024-10-07;0.1704;0.24;195/A/NBP/2024
2024-10-04;0.1700;0.24;194/A/NBP/2024
2024-10-03;0.1696;0.00;193/A/NBP/2024
2024-10-02;0.1696;0.00;192/A/NBP/2024
2024-10-01;0.1696;-0.24;191/A/NBP/2024
2024-09-30;0.1700;0.06;190/A/NBP/2024
2024-09-27;0.1699;0.18;189/A/NBP/2024
2024-09-26;0.1696;-0.12;188/A/NBP/2024
2024-09-25;0.1698;0.06;187/A/NBP/2024
2024-09-24;0.1697;-0.53;186/A/NBP/2024
2024-09-23;0.1706;0.12;185/A/NBP/2024
2024-09-20;0.1704;0.12;184/A/NBP/2024
2024-09-19;0.1702;-0.06;183/A/NBP/2024
2024-09-18;0.1703;0.24;182/A/NBP/2024
2024-09-17;0.1699;-0.12;181/A/NBP/2024
2024-09-16;0.1701;-0.29;180/A/NBP/2024
2024-09-13;0.1706;-0.29;179/A/NBP/2024
2024-09-12;0.1711;0.12;178/A/NBP/2024
2024-09-11;0.1709;0.06;177/A/NBP/2024
2024-09-10;0.1708;-0.18;176/A/NBP/2024
2024-09-09;0.1711;0.12;175/A/NBP/2024
2024-09-06;0.1709;0.23;174/A/NBP/2024
2024-09-05;0.1705;-0.12;173/A/NBP/2024
2024-09-04;0.1707;0.06;172/A/NBP/2024
2024-09-03;0.1706;-0.23;171/A/NBP/2024
2024-09-02;0.1710;0.06;170/A/NBP/2024
2024-08-30;0.1709;-0.12;169/A/NBP/2024
2024-08-29;0.1711;-0.18;168/A/NBP/2024
2024-08-28;0.1714;0.23;167/A/NBP/2024
2024-08-27;0.1710;0.06;166/A/NBP/2024
2024-08-26;0.1709;0.23;165/A/NBP/2024
2024-08-23;0.1705;-0.23;164/A/NBP/2024
2024-08-22;0.1709;0.00;163/A/NBP/2024
2024-08-21;0.1709;0.77;162/A/NBP/2024
2024-08-20;0.1696;0.00;161/A/NBP/2024
2024-08-19;0.1696;0.18;160/A/NBP/2024
2024-08-16;0.1693;-0.70;159/A/NBP/2024
2024-08-14;0.1705;0.06;158/A/NBP/2024
2024-08-13;0.1704;-0.41;157/A/NBP/2024
2024-08-12;0.1711;-0.23;156/A/NBP/2024
2024-08-09;0.1715;0.18;155/A/NBP/2024
2024-08-08;0.1712;0.29;154/A/NBP/2024
2024-08-07;0.1707;0.12;153/A/NBP/2024
2024-08-06;0.1705;0.24;152/A/NBP/2024
2024-08-05;0.1701;0.41;151/A/NBP/2024
2024-08-02;0.1694;0.53;150/A/NBP/2024
2024-08-01;0.1685;-0.18;149/A/NBP/2024
2024-07-31;0.1688;0.12;148/A/NBP/2024
2024-07-30;0.1686;-0.12;147/A/NBP/2024
2024-07-29;0.1688;0.12;146/A/NBP/2024
2024-07-26;0.1686;-0.30;145/A/NBP/2024
2024-07-25;0.1691;0.36;144/A/NBP/2024
2024-07-24;0.1685;-0.24;143/A/NBP/2024
2024-07-23;0.1689;-0.47;142/A/NBP/2024
2024-07-22;0.1697;-0.35;141/A/NBP/2024
2024-07-19;0.1703;0.12;140/A/NBP/2024
2024-07-18;0.1701;0.41;139/A/NBP/2024
2024-07-17;0.1694;0.89;138/A/NBP/2024
2024-07-16;0.1679;0.24;137/A/NBP/2024
2024-07-15;0.1675;-0.24;136/A/NBP/2024
2024-07-12;0.1679;0.00;135/A/NBP/2024
2024-07-11;0.1679;0.18;134/A/NBP/2024
2024-07-10;0.1676;-0.89;133/A/NBP/2024
2024-07-09;0.1691;-0.53;132/A/NBP/2024
2024-07-08;0.1700;-0.12;131/A/NBP/2024
2024-07-05;0.1702;-0.35;130/A/NBP/2024
2024-07-04;0.1708;-0.06;129/A/NBP/2024
2024-07-03;0.1709;-0.64;128/A/NBP/2024
2024-07-02;0.1720;0.12;127/A/NBP/2024
2024-07-01;0.1718;-0.35;126/A/NBP/2024
2024-06-28;0.1724;-0.23;125/A/NBP/2024
2024-06-27;0.1728;-0.17;124/A/NBP/2024
2024-06-26;0.1731;0.23;123/A/NBP/2024
2024-06-25;0.1727;-0.40;122/A/NBP/2024
2024-06-24;0.1734;-0.23;121/A/NBP/2024
2024-06-21;0.1738;0.00;120/A/NBP/2024
2024-06-20;0.1738;-0.34;119/A/NBP/2024
2024-06-19;0.1744;-0.74;118/A/NBP/2024
2024-06-18;0.1757;-0.57;117/A/NBP/2024
2024-06-17;0.1767;0.28;116/A/NBP/2024
2024-06-14;0.1762;0.23;115/A/NBP/2024
2024-06-13;0.1758;0.06;114/A/NBP/2024
2024-06-12;0.1757;0.00;113/A/NBP/2024
2024-06-11;0.1757;0.06;112/A/NBP/2024
2024-06-10;0.1756;0.63;111/A/NBP/2024
2024-06-07;0.1745;0.00;110/A/NBP/2024
2024-06-06;0.1745;0.00;109/A/NBP/2024
2024-06-05;0.1745;0.29;108/A/NBP/2024
2024-06-04;0.1740;0.52;107/A/NBP/2024
2024-06-03;0.1731;0.35;106/A/NBP/2024
2024-05-31;0.1725;0.17;105/A/NBP/2024
2024-05-29;0.1722;-0.12;104/A/NBP/2024
2024-05-28;0.1724;0.12;103/A/NBP/2024
2024-05-27;0.1722;-0.17;102/A/NBP/2024
2024-05-24;0.1725;-0.12;101/A/NBP/2024
2024-05-23;0.1727;0.23;100/A/NBP/2024
2024-05-22;0.1723;-0.06;099/A/NBP/2024
2024-05-21;0.1724;0.00;098/A/NBP/2024
2024-05-20;0.1724;-0.06;097/A/NBP/2024
2024-05-17;0.1725;-0.23;096/A/NBP/2024
2024-05-16;0.1729;0.52;095/A/NBP/2024
2024-05-15;0.1720;-0.52;094/A/NBP/2024
2024-05-14;0.1729;-0.23;093/A/NBP/2024
2024-05-13;0.1733;0.58;092/A/NBP/2024
2024-05-10;0.1723;0.17;091/A/NBP/2024
2024-05-09;0.1720;-0.23;090/A/NBP/2024
2024-05-08;0.1724;0.06;089/A/NBP/2024
2024-05-07;0.1723;-0.35;088/A/NBP/2024
2024-05-06;0.1729;0.29;087/A/NBP/2024
2024-05-02;0.1724;0.41;086/A/NBP/2024
2024-04-30;0.1717;0.00;085/A/NBP/2024
2024-04-29;0.1717;-0.12;084/A/NBP/2024
2024-04-26;0.1719;0.29;083/A/NBP/2024
2024-04-25;0.1714;0.23;082/A/NBP/2024
2024-04-24;0.1710;-0.23;081/A/NBP/2024
2024-04-23;0.1714;0.29;080/A/NBP/2024
2024-04-22;0.1709;-0.18;079/A/NBP/2024
2024-04-19;0.1712;-0.12;078/A/NBP/2024
2024-04-18;0.1714;-0.17;077/A/NBP/2024
2024-04-17;0.1717;0.53;076/A/NBP/2024
2024-04-16;0.1708;0.95;075/A/NBP/2024
2024-04-15;0.1692;0.59;074/A/NBP/2024
2024-04-12;0.1682;0.18;073/A/NBP/2024
2024-04-11;0.1679;-0.18;072/A/NBP/2024
2024-04-10;0.1682;0.12;071/A/NBP/2024
2024-04-09;0.1680;-0.59;070/A/NBP/2024
2024-04-08;0.1690;-0.35;069/A/NBP/2024
2024-04-05;0.1696;-0.06;068/A/NBP/2024
2024-04-04;0.1697;0.00;067/A/NBP/2024
2024-04-03;0.1697;0.06;066/A/NBP/2024
2024-04-02;0.1696;-0.24;065/A/NBP/2024
2024-03-29;0.1700;-0.29;064/A/NBP/2024
2024-03-28;0.1705;-0.06;063/A/NBP/2024
2024-03-27;0.1706;0.00;062/A/NBP/2024
2024-03-26;0.1706;0.12;061/A/NBP/2024
2024-03-25;0.1704;0.12;060/A/NBP/2024
2024-03-22;0.1702;-0.23;059/A/NBP/2024
2024-03-21;0.1706;-0.18;058/A/NBP/2024
2024-03-20;0.1709;-0.18;057/A/NBP/2024
2024-03-19;0.1712;0.00;056/A/NBP/2024
2024-03-18;0.1712;0.41;055/A/NBP/2024
2024-03-15;0.1705;0.41;054/A/NBP/2024
2024-03-14;0.1698;0.12;053/A/NBP/2024
2024-03-13;0.1696;0.18;052/A/NBP/2024
2024-03-12;0.1693;-0.29;051/A/NBP/2024
2024-03-11;0.1698;-0.12;050/A/NBP/2024
2024-03-08;0.1700;0.18;049/A/NBP/2024
2024-03-07;0.1697;-0.18;048/A/NBP/2024
2024-03-06;0.1700;-0.18;047/A/NBP/2024
2024-03-05;0.1703;-0.18;046/A/NBP/2024
2024-03-04;0.1706;0.12;045/A/NBP/2024
2024-03-01;0.1704;-0.06;044/A/NBP/2024
2024-02-29;0.1705;0.18;043/A/NBP/2024
2024-02-28;0.1702;0.06;042/A/NBP/2024
2024-02-27;0.1701;0.00;041/A/NBP/2024
2024-02-26;0.1701;-0.29;040/A/NBP/2024
2024-02-23;0.1706;0.06;039/A/NBP/2024
2024-02-22;0.1705;0.35;038/A/NBP/2024
2024-02-21;0.1699;0.18;037/A/NBP/2024
2024-02-20;0.1696;-0.47;036/A/NBP/2024
2024-02-19;0.1704;-0.18;035/A/NBP/2024
2024-02-16;0.1707;-0.18;034/A/NBP/2024
2024-02-15;0.1710;-0.29;033/A/NBP/2024
2024-02-14;0.1715;0.18;032/A/NBP/2024
2024-02-13;0.1712;-0.23;031/A/NBP/2024
2024-02-12;0.1716;0.18;030/A/NBP/2024
2024-02-09;0.1713;-1.66;029/A/NBP/2024
2024-02-08;0.1742;0.00;028/A/NBP/2024
2024-02-07;0.1742;0.11;027/A/NBP/2024
2024-02-06;0.1740;0.23;026/A/NBP/2024
2024-02-05;0.1736;0.12;025/A/NBP/2024
2024-02-02;0.1734;-0.23;024/A/NBP/2024
2024-02-01;0.1738;-0.86;023/A/NBP/2024
2024-01-31;0.1753;-0.17;022/A/NBP/2024
2024-01-30;0.1756;-0.45;021/A/NBP/2024
2024-01-29;0.1764;-0.28;020/A/NBP/2024
2024-01-26;0.1769;0.23;019/A/NBP/2024
2024-01-25;0.1765;0.11;018/A/NBP/2024
2024-01-24;0.1763;0.00;017/A/NBP/2024
2024-01-23;0.1763;0.28;016/A/NBP/2024
2024-01-22;0.1758;-0.51;015/A/NBP/2024
2024-01-19;0.1767;-0.62;014/A/NBP/2024
2024-01-18;0.1778;0.23;013/A/NBP/2024
2024-01-17;0.1774;-0.28;012/A/NBP/2024
2024-01-16;0.1779;0.40;011/A/NBP/2024
2024-01-15;0.1772;0.23;010/A/NBP/2024
2024-01-12;0.1768;0.17;009/A/NBP/2024
2024-01-11;0.1765;-0.06;008/A/NBP/2024
2024-01-10;0.1766;0.17;007/A/NBP/2024
2024-01-09;0.1763;-0.62;006/A/NBP/2024
2024-01-08;0.1774;0.57;005/A/NBP/2024
2024-01-05;0.1764;-0.11;004/A/NBP/2024
2024-01-04;0.1766;-0.23;003/A/NBP/2024
2024-01-03;0.1770;0.57;002/A/NBP/2024
2024-01-02;0.1760;0.06;001/A/NBP/2024
2023-12-29;0.1759;0.11;251/A/NBP/2023
2023-12-28;0.1757;0.00;250/A/NBP/2023
2023-12-27;0.1757;-0.28;249/A/NBP/2023
2023-12-22;0.1762;-0.51;248/A/NBP/2023
2023-12-21;0.1771;0.23;247/A/NBP/2023
2023-12-20;0.1767;0.00;246/A/NBP/2023
2023-12-19;0.1767;0.17;245/A/NBP/2023
2023-12-18;0.1764;-0.06;244/A/NBP/2023
2023-12-15;0.1765;0.23;243/A/NBP/2023
2023-12-14;0.1761;-0.34;242/A/NBP/2023
2023-12-13;0.1767;-0.56;241/A/NBP/2023
2023-12-12;0.1777;-0.28;240/A/NBP/2023
2023-12-11;0.1782;0.17;239/A/NBP/2023
2023-12-08;0.1779;-0.06;238/A/NBP/2023
2023-12-07;0.1780;-0.22;237/A/NBP/2023
2023-12-06;0.1784;0.68;236/A/NBP/2023
2023-12-05;0.1772;-0.39;235/A/NBP/2023
2023-12-04;0.1779;-0.45;234/A/NBP/2023
2023-12-01;0.1787;-0.06;233/A/NBP/2023
2023-11-30;0.1788;0.22;232/A/NBP/2023
2023-11-29;0.1784;-0.34;231/A/NBP/2023
2023-11-28;0.1790;0.17;230/A/NBP/2023
2023-11-27;0.1787;-0.28;229/A/NBP/2023
2023-11-24;0.1792;0.11;228/A/NBP/2023
2023-11-23;0.1790;0.17;227/A/NBP/2023
2023-11-22;0.1787;0.39;226/A/NBP/2023
2023-11-21;0.1780;-0.11;225/A/NBP/2023
2023-11-20;0.1782;-0.45;224/A/NBP/2023
2023-11-17;0.1790;-0.17;223/A/NBP/2023
2023-11-16;0.1793;0.11;222/A/NBP/2023
2023-11-15;0.1791;-0.44;221/A/NBP/2023
2023-11-14;0.1799;-0.17;220/A/NBP/2023
2023-11-13;0.1802;-0.22;219/A/NBP/2023
2023-11-10;0.1806;0.06;218/A/NBP/2023
2023-11-09;0.1805;-0.33;217/A/NBP/2023
2023-11-08;0.1811;0.06;216/A/NBP/2023
2023-11-07;0.1810;-1.04;215/A/NBP/2023
2023-11-06;0.1829;0.38;214/A/NBP/2023
2023-11-03;0.1822;0.72;213/A/NBP/2023
2023-11-02;0.1809;-0.17;212/A/NBP/2023
2023-10-31;0.1812;0.28;211/A/NBP/2023
2023-10-30;0.1807;-0.22;210/A/NBP/2023
2023-10-27;0.1811;0.22;209/A/NBP/2023
2023-10-26;0.1807;-0.39;208/A/NBP/2023
2023-10-25;0.1814;0.17;207/A/NBP/2023
2023-10-24;0.1811;0.22;206/A/NBP/2023
2023-10-23;0.1807;-0.17;205/A/NBP/2023
2023-10-20;0.1810;0.39;204/A/NBP/2023
2023-10-19;0.1803;-0.11;203/A/NBP/2023
2023-10-18;0.1805;0.33;202/A/NBP/2023
2023-10-17;0.1799;-0.83;201/A/NBP/2023
2023-10-16;0.1814;-1.57;200/A/NBP/2023
2023-10-13;0.1843;-0.22;199/A/NBP/2023
2023-10-12;0.1847;0.38;198/A/NBP/2023
2023-10-11;0.1840;-0.81;197/A/NBP/2023
2023-10-10;0.1855;-0.96;196/A/NBP/2023
2023-10-09;0.1873;-0.48;195/A/NBP/2023
2023-10-06;0.1882;-0.11;194/A/NBP/2023
2023-10-05;0.1884;-0.37;193/A/NBP/2023
2023-10-04;0.1891;0.21;192/A/NBP/2023
2023-10-03;0.1887;0.00;191/A/NBP/2023
2023-10-02;0.1887;-0.74;190/A/NBP/2023
2023-09-29;0.1901;0.00;189/A/NBP/2023
2023-09-28;0.1901;0.74;188/A/NBP/2023
2023-09-27;0.1887;-0.21;187/A/NBP/2023
2023-09-26;0.1891;0.53;186/A/NBP/2023
2023-09-25;0.1881;-0.42;185/A/NBP/2023
2023-09-22;0.1889;-0.05;184/A/NBP/2023
2023-09-21;0.1890;-0.94;183/A/NBP/2023
2023-09-20;0.1908;0.37;182/A/NBP/2023
2023-09-19;0.1901;0.37;181/A/NBP/2023
2023-09-18;0.1894;0.11;180/A/NBP/2023
2023-09-15;0.1892;-0.05;179/A/NBP/2023
2023-09-14;0.1893;-0.16;178/A/NBP/2023
2023-09-13;0.1896;-0.37;177/A/NBP/2023
2023-09-12;0.1903;0.63;176/A/NBP/2023
2023-09-11;0.1891;0.05;175/A/NBP/2023
2023-09-08;0.1890;0.27;174/A/NBP/2023
2023-09-07;0.1885;1.56;173/A/NBP/2023
2023-09-06;0.1856;0.11;172/A/NBP/2023
2023-09-05;0.1854;0.11;171/A/NBP/2023
2023-09-04;0.1852;-0.22;170/A/NBP/2023
2023-09-01;0.1856;0.11;169/A/NBP/2023
2023-08-31;0.1854;-0.11;168/A/NBP/2023
2023-08-30;0.1856;0.22;167/A/NBP/2023
2023-08-29;0.1852;-0.05;166/A/NBP/2023
2023-08-28;0.1853;0.16;165/A/NBP/2023
2023-08-25;0.1850;-0.16;164/A/NBP/2023
2023-08-24;0.1853;-0.32;163/A/NBP/2023
2023-08-23;0.1859;0.00;162/A/NBP/2023
2023-08-22;0.1859;-0.38;161/A/NBP/2023
2023-08-21;0.1866;0.00;160/A/NBP/2023
2023-08-18;0.1866;0.65;159/A/NBP/2023
2023-08-17;0.1854;0.05;158/A/NBP/2023
2023-08-16;0.1853;0.43;157/A/NBP/2023
2023-08-14;0.1845;0.11;156/A/NBP/2023
2023-08-11;0.1843;0.11;155/A/NBP/2023
2023-08-10;0.1841;0.33;154/A/NBP/2023
2023-08-09;0.1835;0.22;153/A/NBP/2023
2023-08-08;0.1831;0.27;152/A/NBP/2023
2023-08-07;0.1826;-0.44;151/A/NBP/2023
2023-08-04;0.1834;-1.24;150/A/NBP/2023
2023-08-03;0.1857;-0.11;149/A/NBP/2023
2023-08-02;0.1859;0.81;148/A/NBP/2023
2023-08-01;0.1844;-0.11;147/A/NBP/2023
2023-07-31;0.1846;0.49;146/A/NBP/2023
2023-07-28;0.1837;-0.27;145/A/NBP/2023
2023-07-27;0.1842;0.22;144/A/NBP/2023
2023-07-26;0.1838;-0.22;143/A/NBP/2023
2023-07-25;0.1842;-0.27;142/A/NBP/2023
2023-07-24;0.1847;-0.38;141/A/NBP/2023
2023-07-21;0.1854;-0.32;140/A/NBP/2023
2023-07-20;0.1860;0.00;139/A/NBP/2023
2023-07-19;0.1860;-0.37;138/A/NBP/2023
2023-07-18;0.1867;-0.32;137/A/NBP/2023
2023-07-17;0.1873;0.05;136/A/NBP/2023
2023-07-14;0.1872;0.32;135/A/NBP/2023
2023-07-13;0.1866;0.05;134/A/NBP/2023
2023-07-12;0.1865;0.11;133/A/NBP/2023
2023-07-11;0.1863;-0.27;132/A/NBP/2023
2023-07-10;0.1868;-0.32;131/A/NBP/2023
2023-07-07;0.1874;-0.21;130/A/NBP/2023
2023-07-06;0.1878;0.32;129/A/NBP/2023
2023-07-05;0.1872;0.38;128/A/NBP/2023
2023-07-04;0.1865;-0.11;127/A/NBP/2023
2023-07-03;0.1867;-0.43;126/A/NBP/2023
2023-06-30;0.1875;-0.37;125/A/NBP/2023
2023-06-29;0.1882;-0.11;124/A/NBP/2023
2023-06-28;0.1884;0.53;123/A/NBP/2023
2023-06-27;0.1874;0.16;122/A/NBP/2023
2023-06-26;0.1871;-0.05;121/A/NBP/2023
2023-06-23;0.1872;0.11;120/A/NBP/2023
2023-06-22;0.1870;0.05;119/A/NBP/2023
2023-06-21;0.1869;0.05;118/A/NBP/2023
2023-06-20;0.1868;-0.21;117/A/NBP/2023
2023-06-19;0.1872;0.00;116/A/NBP/2023
2023-06-16;0.1872;-0.27;115/A/NBP/2023
2023-06-15;0.1877;0.16;114/A/NBP/2023
2023-06-14;0.1874;-0.37;113/A/NBP/2023
2023-06-13;0.1881;0.48;112/A/NBP/2023
2023-06-12;0.1872;-1.00;111/A/NBP/2023
2023-06-09;0.1891;-0.32;110/A/NBP/2023
2023-06-07;0.1897;-0.58;109/A/NBP/2023
2023-06-06;0.1908;0.42;108/A/NBP/2023
2023-06-05;0.1900;-0.31;107/A/NBP/2023
2023-06-02;0.1906;-0.31;106/A/NBP/2023
2023-06-01;0.1912;-0.05;105/A/NBP/2023
2023-05-31;0.1913;0.26;104/A/NBP/2023
2023-05-30;0.1908;-0.21;103/A/NBP/2023
2023-05-29;0.1912;-0.05;102/A/NBP/2023
2023-05-26;0.1913;0.47;101/A/NBP/2023
2023-05-25;0.1904;0.58;100/A/NBP/2023
2023-05-24;0.1893;-0.37;099/A/NBP/2023
2023-05-23;0.1900;-0.47;098/A/NBP/2023
2023-05-22;0.1909;-0.05;097/A/NBP/2023
2023-05-19;0.1910;-0.05;096/A/NBP/2023
2023-05-18;0.1911;0.68;095/A/NBP/2023
2023-05-17;0.1898;0.05;094/A/NBP/2023
2023-05-16;0.1897;-0.78;093/A/NBP/2023
2023-05-15;0.1912;-0.73;092/A/NBP/2023
2023-05-12;0.1926;0.00;091/A/NBP/2023
2023-05-11;0.1926;-0.82;090/A/NBP/2023
2023-05-10;0.1942;-0.61;089/A/NBP/2023
2023-05-09;0.1954;0.26;088/A/NBP/2023
2023-05-08;0.1949;-0.46;087/A/NBP/2023
2023-05-05;0.1958;0.26;086/A/NBP/2023
2023-05-04;0.1953;0.26;085/A/NBP/2023
2023-05-02;0.1948;-0.31;084/A/NBP/2023
2023-04-28;0.1954;0.00;083/A/NBP/2023
2023-04-27;0.1954;0.00;082/A/NBP/2023
2023-04-26;0.1954;-0.26;081/A/NBP/2023
2023-04-25;0.1959;-0.46;080/A/NBP/2023
2023-04-24;0.1968;0.66;079/A/NBP/2023
2023-04-21;0.1955;-0.31;078/A/NBP/2023
2023-04-20;0.1961;-0.56;077/A/NBP/2023
2023-04-19;0.1972;-0.45;076/A/NBP/2023
2023-04-18;0.1981;-0.10;075/A/NBP/2023
2023-04-17;0.1983;-0.45;074/A/NBP/2023
2023-04-14;0.1992;0.00;073/A/NBP/2023
2023-04-13;0.1992;0.25;072/A/NBP/2023
2023-04-12;0.1987;-0.50;071/A/NBP/2023
2023-04-11;0.1997;-0.20;070/A/NBP/2023
2023-04-07;0.2001;-0.05;069/A/NBP/2023
2023-04-06;0.2002;0.25;068/A/NBP/2023
2023-04-05;0.1997;0.05;067/A/NBP/2023
2023-04-04;0.1996;0.10;066/A/NBP/2023
2023-04-03;0.1994;0.35;065/A/NBP/2023
2023-03-31;0.1987;-0.15;064/A/NBP/2023
2023-03-30;0.1990;0.61;063/A/NBP/2023
2023-03-29;0.1978;0.36;062/A/NBP/2023
2023-03-28;0.1971;0.05;061/A/NBP/2023
2023-03-27;0.1970;-0.35;060/A/NBP/2023
