årednie kursy EUR Narodowego Banku Polskiego

Data;Kurs;Zmiana;Nazwa Tabeli
2025-04-01;4.1818;-0.05;063/A/NBP/2025
2025-03-31;4.1839;0.05;062/A/NBP/2025
2025-03-28;4.1819;-0.22;061/A/NBP/2025
2025-03-27;4.1913;0.54;060/A/NBP/2025
2025-03-26;4.1686;0.05;059/A/NBP/2025
2025-03-25;4.1664;-0.40;058/A/NBP/2025
2025-03-24;4.1832;-0.35;057/A/NBP/2025
2025-03-21;4.1979;0.02;056/A/NBP/2025
2025-03-20;4.1972;0.06;055/A/NBP/2025
2025-03-19;4.1945;0.40;054/A/NBP/2025
2025-03-18;4.1776;0.00;053/A/NBP/2025
2025-03-17;4.1777;-0.03;052/A/NBP/2025
2025-03-14;4.1790;-0.41;051/A/NBP/2025
2025-03-13;4.1960;-0.14;050/A/NBP/2025
2025-03-12;4.2017;0.10;049/A/NBP/2025
2025-03-11;4.1977;0.29;048/A/NBP/2025
2025-03-10;4.1857;0.23;047/A/NBP/2025
2025-03-07;4.1760;-0.01;046/A/NBP/2025
2025-03-06;4.1766;0.53;045/A/NBP/2025
2025-03-05;4.1545;-0.06;044/A/NBP/2025
2025-03-04;4.1568;-0.62;043/A/NBP/2025
2025-03-03;4.1827;0.61;042/A/NBP/2025
2025-02-28;4.1575;0.49;041/A/NBP/2025
2025-02-27;4.1371;-0.06;040/A/NBP/2025
2025-02-26;4.1394;0.13;039/A/NBP/2025
2025-02-25;4.1339;-0.65;038/A/NBP/2025
2025-02-24;4.1609;-0.23;037/A/NBP/2025
2025-02-21;4.1705;-0.04;036/A/NBP/2025
2025-02-20;4.1723;0.34;035/A/NBP/2025
2025-02-19;4.1582;0.02;034/A/NBP/2025
2025-02-18;4.1574;-0.15;033/A/NBP/2025
2025-02-17;4.1635;0.01;032/A/NBP/2025
2025-02-14;4.1632;-0.05;031/A/NBP/2025
2025-02-13;4.1652;-0.17;030/A/NBP/2025
2025-02-12;4.1721;-0.15;029/A/NBP/2025
2025-02-11;4.1783;-0.21;028/A/NBP/2025
2025-02-10;4.1872;-0.06;027/A/NBP/2025
2025-02-07;4.1898;-0.42;026/A/NBP/2025
2025-02-06;4.2073;0.03;025/A/NBP/2025
2025-02-05;4.2059;-0.45;024/A/NBP/2025
2025-02-04;4.2249;-0.13;023/A/NBP/2025
2025-02-03;4.2305;0.42;022/A/NBP/2025
2025-01-31;4.2130;0.22;021/A/NBP/2025
2025-01-30;4.2039;-0.09;020/A/NBP/2025
2025-01-29;4.2077;-0.04;019/A/NBP/2025
2025-01-28;4.2092;-0.20;018/A/NBP/2025
2025-01-27;4.2176;0.18;017/A/NBP/2025
2025-01-24;4.2100;-0.19;016/A/NBP/2025
2025-01-23;4.2182;-0.66;015/A/NBP/2025
2025-01-22;4.2461;-0.22;014/A/NBP/2025
2025-01-21;4.2554;-0.08;013/A/NBP/2025
2025-01-20;4.2587;-0.24;012/A/NBP/2025
2025-01-17;4.2691;0.17;011/A/NBP/2025
2025-01-16;4.2620;0.02;010/A/NBP/2025
2025-01-15;4.2611;-0.29;009/A/NBP/2025
2025-01-14;4.2737;0.05;008/A/NBP/2025
2025-01-13;4.2715;0.14;007/A/NBP/2025
2025-01-10;4.2657;-0.32;006/A/NBP/2025
2025-01-09;4.2794;0.32;005/A/NBP/2025
2025-01-08;4.2656;0.33;004/A/NBP/2025
2025-01-07;4.2515;-0.48;003/A/NBP/2025
2025-01-03;4.2718;0.12;002/A/NBP/2025
2025-01-02;4.2668;-0.15;001/A/NBP/2025
2024-12-31;4.2730;-0.02;252/A/NBP/2024
2024-12-30;4.2738;-0.02;251/A/NBP/2024
2024-12-27;4.2747;0.02;250/A/NBP/2024
2024-12-24;4.2739;0.28;249/A/NBP/2024
2024-12-23;4.2621;0.12;248/A/NBP/2024
2024-12-20;4.2572;-0.14;247/A/NBP/2024
2024-12-19;4.2633;0.01;246/A/NBP/2024
2024-12-18;4.2628;0.07;245/A/NBP/2024
2024-12-17;4.2599;-0.05;244/A/NBP/2024
2024-12-16;4.2622;-0.23;243/A/NBP/2024
2024-12-13;4.2722;-0.22;242/A/NBP/2024
2024-12-12;4.2818;0.37;241/A/NBP/2024
2024-12-11;4.2661;-0.03;240/A/NBP/2024
2024-12-10;4.2672;0.21;239/A/NBP/2024
2024-12-09;4.2581;-0.21;238/A/NBP/2024
2024-12-06;4.2669;-0.06;237/A/NBP/2024
2024-12-05;4.2695;-0.48;236/A/NBP/2024
2024-12-04;4.2899;-0.07;235/A/NBP/2024
2024-12-03;4.2927;0.01;234/A/NBP/2024
2024-12-02;4.2923;-0.28;233/A/NBP/2024
2024-11-29;4.3043;-0.10;232/A/NBP/2024
2024-11-28;4.3085;-0.01;231/A/NBP/2024
2024-11-27;4.3090;-0.16;230/A/NBP/2024
2024-11-26;4.3157;-0.37;229/A/NBP/2024
2024-11-25;4.3319;-0.26;228/A/NBP/2024
2024-11-22;4.3430;-0.09;227/A/NBP/2024
2024-11-21;4.3469;0.15;226/A/NBP/2024
2024-11-20;4.3404;0.22;225/A/NBP/2024
2024-11-19;4.3308;-0.03;224/A/NBP/2024
2024-11-18;4.3320;0.28;223/A/NBP/2024
2024-11-15;4.3198;-0.39;222/A/NBP/2024
2024-11-14;4.3365;-0.12;221/A/NBP/2024
2024-11-13;4.3416;-0.35;220/A/NBP/2024
2024-11-12;4.3570;0.75;219/A/NBP/2024
2024-11-08;4.3244;-0.43;218/A/NBP/2024
2024-11-07;4.3431;-0.53;217/A/NBP/2024
2024-11-06;4.3662;0.13;216/A/NBP/2024
2024-11-05;4.3607;0.38;215/A/NBP/2024
2024-11-04;4.3443;-0.20;214/A/NBP/2024
2024-10-31;4.3530;0.42;213/A/NBP/2024
2024-10-30;4.3350;-0.44;212/A/NBP/2024
2024-10-29;4.3542;0.15;211/A/NBP/2024
2024-10-28;4.3478;-0.13;210/A/NBP/2024
2024-10-25;4.3533;0.32;209/A/NBP/2024
2024-10-24;4.3396;0.12;208/A/NBP/2024
2024-10-23;4.3344;0.43;207/A/NBP/2024
2024-10-22;4.3159;-0.04;206/A/NBP/2024
2024-10-21;4.3178;0.30;205/A/NBP/2024
2024-10-18;4.3048;-0.29;204/A/NBP/2024
2024-10-17;4.3174;0.51;203/A/NBP/2024
2024-10-16;4.2955;0.10;202/A/NBP/2024
2024-10-15;4.2913;-0.03;201/A/NBP/2024
2024-10-14;4.2928;0.00;200/A/NBP/2024
2024-10-11;4.2926;-0.24;199/A/NBP/2024
2024-10-10;4.3029;0.01;198/A/NBP/2024
2024-10-09;4.3026;-0.41;197/A/NBP/2024
2024-10-08;4.3203;0.04;196/A/NBP/2024
2024-10-07;4.3185;0.13;195/A/NBP/2024
2024-10-04;4.3130;0.33;194/A/NBP/2024
2024-10-03;4.2990;0.09;193/A/NBP/2024
2024-10-02;4.2952;0.25;192/A/NBP/2024
2024-10-01;4.2846;0.13;191/A/NBP/2024
2024-09-30;4.2791;0.07;190/A/NBP/2024
2024-09-27;4.2761;0.23;189/A/NBP/2024
2024-09-26;4.2665;0.07;188/A/NBP/2024
2024-09-25;4.2634;-0.08;187/A/NBP/2024
2024-09-24;4.2668;-0.27;186/A/NBP/2024
2024-09-23;4.2785;0.01;185/A/NBP/2024
2024-09-20;4.2779;0.20;184/A/NBP/2024
2024-09-19;4.2693;0.00;183/A/NBP/2024
2024-09-18;4.2691;-0.13;182/A/NBP/2024
2024-09-17;4.2748;-0.01;181/A/NBP/2024
2024-09-16;4.2753;-0.30;180/A/NBP/2024
2024-09-13;4.2883;-0.24;179/A/NBP/2024
2024-09-12;4.2986;0.28;178/A/NBP/2024
2024-09-11;4.2864;0.09;177/A/NBP/2024
2024-09-10;4.2827;0.02;176/A/NBP/2024
2024-09-09;4.2818;0.07;175/A/NBP/2024
2024-09-06;4.2790;0.17;174/A/NBP/2024
2024-09-05;4.2717;-0.23;173/A/NBP/2024
2024-09-04;4.2815;0.14;172/A/NBP/2024
2024-09-03;4.2757;-0.13;171/A/NBP/2024
2024-09-02;4.2812;0.03;170/A/NBP/2024
2024-08-30;4.2798;-0.15;169/A/NBP/2024
2024-08-29;4.2862;-0.18;168/A/NBP/2024
2024-08-28;4.2938;0.32;167/A/NBP/2024
2024-08-27;4.2802;0.00;166/A/NBP/2024
2024-08-26;4.2803;0.08;165/A/NBP/2024
2024-08-23;4.2769;-0.19;164/A/NBP/2024
2024-08-22;4.2850;-0.07;163/A/NBP/2024
2024-08-21;4.2879;0.50;162/A/NBP/2024
2024-08-20;4.2665;-0.07;161/A/NBP/2024
2024-08-19;4.2693;-0.09;160/A/NBP/2024
2024-08-16;4.2732;-0.47;159/A/NBP/2024
2024-08-14;4.2933;-0.03;158/A/NBP/2024
2024-08-13;4.2945;-0.41;157/A/NBP/2024
2024-08-12;4.3123;-0.27;156/A/NBP/2024
2024-08-09;4.3238;0.03;155/A/NBP/2024
2024-08-08;4.3225;0.16;154/A/NBP/2024
2024-08-07;4.3158;0.06;153/A/NBP/2024
2024-08-06;4.3130;0.13;152/A/NBP/2024
2024-08-05;4.3073;0.40;151/A/NBP/2024
2024-08-02;4.2903;-0.05;150/A/NBP/2024
2024-08-01;4.2924;-0.07;149/A/NBP/2024
2024-07-31;4.2953;0.25;148/A/NBP/2024
2024-07-30;4.2845;0.00;147/A/NBP/2024
2024-07-29;4.2847;0.17;146/A/NBP/2024
2024-07-26;4.2773;-0.46;145/A/NBP/2024
2024-07-25;4.2971;0.41;144/A/NBP/2024
2024-07-24;4.2796;-0.03;143/A/NBP/2024
2024-07-23;4.2810;0.03;142/A/NBP/2024
2024-07-22;4.2797;-0.31;141/A/NBP/2024
2024-07-19;4.2930;-0.06;140/A/NBP/2024
2024-07-18;4.2954;0.12;139/A/NBP/2024
2024-07-17;4.2904;0.70;138/A/NBP/2024
2024-07-16;4.2604;0.25;137/A/NBP/2024
2024-07-15;4.2499;-0.16;136/A/NBP/2024
2024-07-12;4.2567;-0.04;135/A/NBP/2024
2024-07-11;4.2586;0.13;134/A/NBP/2024
2024-07-10;4.2529;-0.24;133/A/NBP/2024
2024-07-09;4.2633;-0.34;132/A/NBP/2024
2024-07-08;4.2780;-0.18;131/A/NBP/2024
2024-07-05;4.2858;-0.27;130/A/NBP/2024
2024-07-04;4.2975;-0.11;129/A/NBP/2024
2024-07-03;4.3021;-0.61;128/A/NBP/2024
2024-07-02;4.3286;0.71;127/A/NBP/2024
2024-07-01;4.2981;-0.35;126/A/NBP/2024
2024-06-28;4.3130;0.10;125/A/NBP/2024
2024-06-27;4.3085;0.00;124/A/NBP/2024
2024-06-26;4.3087;0.41;123/A/NBP/2024
2024-06-25;4.2909;-0.67;122/A/NBP/2024
2024-06-24;4.3198;-0.31;121/A/NBP/2024
2024-06-21;4.3331;0.22;120/A/NBP/2024
2024-06-20;4.3238;-0.32;119/A/NBP/2024
2024-06-19;4.3376;-0.21;118/A/NBP/2024
2024-06-18;4.3468;-0.32;117/A/NBP/2024
2024-06-17;4.3608;0.06;116/A/NBP/2024
2024-06-14;4.3581;0.52;115/A/NBP/2024
2024-06-13;4.3355;0.00;114/A/NBP/2024
2024-06-12;4.3354;-0.23;113/A/NBP/2024
2024-06-11;4.3456;0.60;112/A/NBP/2024
2024-06-10;4.3197;0.71;111/A/NBP/2024
2024-06-07;4.2891;-0.25;110/A/NBP/2024
2024-06-06;4.2997;-0.19;109/A/NBP/2024
2024-06-05;4.3081;0.37;108/A/NBP/2024
2024-06-04;4.2923;0.25;107/A/NBP/2024
2024-06-03;4.2817;0.33;106/A/NBP/2024
2024-05-31;4.2678;0.35;105/A/NBP/2024
2024-05-29;4.2529;-0.15;104/A/NBP/2024
2024-05-28;4.2592;0.15;103/A/NBP/2024
2024-05-27;4.2528;-0.23;102/A/NBP/2024
2024-05-24;4.2624;-0.18;101/A/NBP/2024
2024-05-23;4.2699;0.29;100/A/NBP/2024
2024-05-22;4.2575;0.01;099/A/NBP/2024
2024-05-21;4.2572;-0.01;098/A/NBP/2024
2024-05-20;4.2575;-0.26;097/A/NBP/2024
2024-05-17;4.2685;0.16;096/A/NBP/2024
2024-05-16;4.2617;-0.04;095/A/NBP/2024
2024-05-15;4.2635;-0.41;094/A/NBP/2024
2024-05-14;4.2812;-0.38;093/A/NBP/2024
2024-05-13;4.2977;0.00;092/A/NBP/2024
2024-05-10;4.2979;-0.03;091/A/NBP/2024
2024-05-09;4.2993;-0.47;090/A/NBP/2024
2024-05-08;4.3195;0.18;089/A/NBP/2024
2024-05-07;4.3116;-0.41;088/A/NBP/2024
2024-05-06;4.3294;-0.07;087/A/NBP/2024
2024-05-02;4.3323;0.25;086/A/NBP/2024
2024-04-30;4.3213;0.05;085/A/NBP/2024
2024-04-29;4.3190;-0.08;084/A/NBP/2024
2024-04-26;4.3225;0.06;083/A/NBP/2024
2024-04-25;4.3198;0.05;082/A/NBP/2024
2024-04-24;4.3177;-0.36;081/A/NBP/2024
2024-04-23;4.3335;0.31;080/A/NBP/2024
2024-04-22;4.3203;-0.26;079/A/NBP/2024
2024-04-19;4.3316;0.02;078/A/NBP/2024
2024-04-18;4.3309;-0.10;077/A/NBP/2024
2024-04-17;4.3353;0.36;076/A/NBP/2024
2024-04-16;4.3197;0.81;075/A/NBP/2024
2024-04-15;4.2851;0.43;074/A/NBP/2024
2024-04-12;4.2666;0.04;073/A/NBP/2024
2024-04-11;4.2649;0.02;072/A/NBP/2024
2024-04-10;4.2641;0.12;071/A/NBP/2024
2024-04-09;4.2588;-0.51;070/A/NBP/2024
2024-04-08;4.2805;-0.18;069/A/NBP/2024
2024-04-05;4.2883;-0.09;068/A/NBP/2024
2024-04-04;4.2921;0.00;067/A/NBP/2024
2024-04-03;4.2923;-0.03;066/A/NBP/2024
2024-04-02;4.2934;-0.17;065/A/NBP/2024
2024-03-29;4.3009;-0.42;064/A/NBP/2024
2024-03-28;4.3191;0.09;063/A/NBP/2024
2024-03-27;4.3153;0.14;062/A/NBP/2024
2024-03-26;4.3093;0.00;061/A/NBP/2024
2024-03-25;4.3091;-0.22;060/A/NBP/2024
2024-03-22;4.3186;0.36;059/A/NBP/2024
2024-03-21;4.3031;-0.49;058/A/NBP/2024
2024-03-20;4.3242;0.09;057/A/NBP/2024
2024-03-19;4.3201;0.27;056/A/NBP/2024
2024-03-18;4.3086;0.37;055/A/NBP/2024
2024-03-15;4.2929;0.14;054/A/NBP/2024
2024-03-14;4.2870;-0.06;053/A/NBP/2024
2024-03-13;4.2896;0.21;052/A/NBP/2024
2024-03-12;4.2804;-0.30;051/A/NBP/2024
2024-03-11;4.2933;-0.34;050/A/NBP/2024
2024-03-08;4.3079;0.08;049/A/NBP/2024
2024-03-07;4.3045;-0.14;048/A/NBP/2024
2024-03-06;4.3106;-0.28;047/A/NBP/2024
2024-03-05;4.3228;0.06;046/A/NBP/2024
2024-03-04;4.3201;0.06;045/A/NBP/2024
2024-03-01;4.3176;-0.03;044/A/NBP/2024
2024-02-29;4.3190;0.17;043/A/NBP/2024
2024-02-28;4.3116;0.11;042/A/NBP/2024
2024-02-27;4.3067;-0.12;041/A/NBP/2024
2024-02-26;4.3117;-0.48;040/A/NBP/2024
2024-02-23;4.3326;0.29;039/A/NBP/2024
2024-02-22;4.3199;0.08;038/A/NBP/2024
2024-02-21;4.3163;-0.05;037/A/NBP/2024
2024-02-20;4.3186;-0.47;036/A/NBP/2024
2024-02-19;4.3390;-0.06;035/A/NBP/2024
2024-02-16;4.3414;-0.11;034/A/NBP/2024
2024-02-15;4.3463;0.06;033/A/NBP/2024
2024-02-14;4.3435;0.51;032/A/NBP/2024
2024-02-13;4.3214;-0.15;031/A/NBP/2024
2024-02-12;4.3280;0.26;030/A/NBP/2024
2024-02-09;4.3167;-0.65;029/A/NBP/2024
2024-02-08;4.3449;-0.04;028/A/NBP/2024
2024-02-07;4.3466;0.07;027/A/NBP/2024
2024-02-06;4.3435;0.36;026/A/NBP/2024
2024-02-05;4.3278;0.24;025/A/NBP/2024
2024-02-02;4.3173;-0.17;024/A/NBP/2024
2024-02-01;4.3247;-0.43;023/A/NBP/2024
2024-01-31;4.3434;-0.46;022/A/NBP/2024
2024-01-30;4.3634;-0.04;021/A/NBP/2024
2024-01-29;4.3653;-0.34;020/A/NBP/2024
2024-01-26;4.3802;0.03;019/A/NBP/2024
2024-01-25;4.3790;0.08;018/A/NBP/2024
2024-01-24;4.3755;0.13;017/A/NBP/2024
2024-01-23;4.3697;0.31;016/A/NBP/2024
2024-01-22;4.3560;-0.65;015/A/NBP/2024
2024-01-19;4.3846;-0.39;014/A/NBP/2024
2024-01-18;4.4016;0.09;013/A/NBP/2024
2024-01-17;4.3978;0.10;012/A/NBP/2024
2024-01-16;4.3934;0.43;011/A/NBP/2024
2024-01-15;4.3748;0.40;010/A/NBP/2024
2024-01-12;4.3574;0.16;009/A/NBP/2024
2024-01-11;4.3505;0.21;008/A/NBP/2024
2024-01-10;4.3413;0.14;007/A/NBP/2024
2024-01-09;4.3351;-0.45;006/A/NBP/2024
2024-01-08;4.3548;0.15;005/A/NBP/2024
2024-01-05;4.3484;-0.09;004/A/NBP/2024
2024-01-04;4.3525;-0.28;003/A/NBP/2024
2024-01-03;4.3646;0.49;002/A/NBP/2024
2024-01-02;4.3434;-0.11;001/A/NBP/2024
2023-12-29;4.3480;0.20;251/A/NBP/2023
2023-12-28;4.3392;0.19;250/A/NBP/2023
2023-12-27;4.3311;0.05;249/A/NBP/2023
2023-12-22;4.3288;-0.23;248/A/NBP/2023
2023-12-21;4.3387;0.11;247/A/NBP/2023
2023-12-20;4.3341;0.05;246/A/NBP/2023
2023-12-19;4.3321;0.12;245/A/NBP/2023
2023-12-18;4.3269;0.39;244/A/NBP/2023
2023-12-15;4.3103;0.12;243/A/NBP/2023
2023-12-14;4.3053;-0.59;242/A/NBP/2023
2023-12-13;4.3309;-0.20;241/A/NBP/2023
2023-12-12;4.3396;0.07;240/A/NBP/2023
2023-12-11;4.3366;0.15;239/A/NBP/2023
2023-12-08;4.3303;-0.07;238/A/NBP/2023
2023-12-07;4.3334;-0.11;237/A/NBP/2023
2023-12-06;4.3382;0.34;236/A/NBP/2023
2023-12-05;4.3233;-0.24;235/A/NBP/2023
2023-12-04;4.3337;-0.36;234/A/NBP/2023
2023-12-01;4.3494;0.00;233/A/NBP/2023
2023-11-30;4.3492;0.38;232/A/NBP/2023
2023-11-29;4.3327;-0.49;231/A/NBP/2023
2023-11-28;4.3542;0.00;230/A/NBP/2023
2023-11-27;4.3543;-0.41;229/A/NBP/2023
2023-11-24;4.3722;0.15;228/A/NBP/2023
2023-11-23;4.3658;-0.33;227/A/NBP/2023
2023-11-22;4.3804;0.36;226/A/NBP/2023
2023-11-21;4.3647;-0.08;225/A/NBP/2023
2023-11-20;4.3680;-0.20;224/A/NBP/2023
2023-11-17;4.3767;-0.20;223/A/NBP/2023
2023-11-16;4.3854;-0.10;222/A/NBP/2023
2023-11-15;4.3900;-0.60;221/A/NBP/2023
2023-11-14;4.4163;-0.39;220/A/NBP/2023
2023-11-13;4.4336;0.25;219/A/NBP/2023
2023-11-10;4.4227;-0.42;218/A/NBP/2023
2023-11-09;4.4413;-0.38;217/A/NBP/2023
2023-11-08;4.4584;0.16;216/A/NBP/2023
2023-11-07;4.4513;-0.23;215/A/NBP/2023
2023-11-06;4.4615;0.10;214/A/NBP/2023
2023-11-03;4.4569;-0.03;213/A/NBP/2023
2023-11-02;4.4582;0.24;212/A/NBP/2023
2023-10-31;4.4475;-0.04;211/A/NBP/2023
2023-10-30;4.4491;-0.34;210/A/NBP/2023
2023-10-27;4.4642;-0.15;209/A/NBP/2023
2023-10-26;4.4708;-0.11;208/A/NBP/2023
2023-10-25;4.4758;0.35;207/A/NBP/2023
2023-10-24;4.4604;0.12;206/A/NBP/2023
2023-10-23;4.4552;-0.28;205/A/NBP/2023
2023-10-20;4.4675;0.33;204/A/NBP/2023
2023-10-19;4.4529;0.09;203/A/NBP/2023
2023-10-18;4.4488;0.22;202/A/NBP/2023
2023-10-17;4.4389;-0.93;201/A/NBP/2023
2023-10-16;4.4804;-1.35;200/A/NBP/2023
2023-10-13;4.5417;0.19;199/A/NBP/2023
2023-10-12;4.5329;0.32;198/A/NBP/2023
2023-10-11;4.5183;-0.87;197/A/NBP/2023
2023-10-10;4.5581;-0.46;196/A/NBP/2023
2023-10-09;4.5793;-0.45;195/A/NBP/2023
2023-10-06;4.5998;0.05;194/A/NBP/2023
2023-10-05;4.5974;-0.71;193/A/NBP/2023
2023-10-04;4.6303;0.34;192/A/NBP/2023
2023-10-03;4.6147;0.12;191/A/NBP/2023
2023-10-02;4.6091;-0.57;190/A/NBP/2023
2023-09-29;4.6356;0.03;189/A/NBP/2023
2023-09-28;4.6340;0.60;188/A/NBP/2023
2023-09-27;4.6065;-0.03;187/A/NBP/2023
2023-09-26;4.6077;0.40;186/A/NBP/2023
2023-09-25;4.5892;-0.38;185/A/NBP/2023
2023-09-22;4.6069;-0.31;184/A/NBP/2023
2023-09-21;4.6210;-0.69;183/A/NBP/2023
2023-09-20;4.6529;0.15;182/A/NBP/2023
2023-09-19;4.6458;0.17;181/A/NBP/2023
2023-09-18;4.6377;0.15;180/A/NBP/2023
2023-09-15;4.6307;0.05;179/A/NBP/2023
2023-09-14;4.6285;-0.25;178/A/NBP/2023
2023-09-13;4.6402;-0.93;177/A/NBP/2023
2023-09-12;4.6836;1.36;176/A/NBP/2023
2023-09-11;4.6209;0.41;175/A/NBP/2023
2023-09-08;4.6019;0.17;174/A/NBP/2023
2023-09-07;4.5940;2.15;173/A/NBP/2023
2023-09-06;4.4974;0.47;172/A/NBP/2023
2023-09-05;4.4764;0.25;171/A/NBP/2023
2023-09-04;4.4653;-0.24;170/A/NBP/2023
2023-09-01;4.4762;0.17;169/A/NBP/2023
2023-08-31;4.4684;-0.13;168/A/NBP/2023
2023-08-30;4.4740;0.11;167/A/NBP/2023
2023-08-29;4.4690;-0.06;166/A/NBP/2023
2023-08-28;4.4716;0.09;165/A/NBP/2023
2023-08-25;4.4674;-0.13;164/A/NBP/2023
2023-08-24;4.4730;-0.23;163/A/NBP/2023
2023-08-23;4.4834;0.42;162/A/NBP/2023
2023-08-22;4.4648;-0.27;161/A/NBP/2023
2023-08-21;4.4768;-0.23;160/A/NBP/2023
2023-08-18;4.4869;0.42;159/A/NBP/2023
2023-08-17;4.4681;0.13;158/A/NBP/2023
2023-08-16;4.4621;0.59;157/A/NBP/2023
2023-08-14;4.4361;-0.42;156/A/NBP/2023
2023-08-11;4.4547;-0.23;155/A/NBP/2023
2023-08-10;4.4650;0.14;154/A/NBP/2023
2023-08-09;4.4586;0.48;153/A/NBP/2023
2023-08-08;4.4375;0.22;152/A/NBP/2023
2023-08-07;4.4279;-0.36;151/A/NBP/2023
2023-08-04;4.4438;-0.33;150/A/NBP/2023
2023-08-03;4.4585;0.23;149/A/NBP/2023
2023-08-02;4.4484;0.67;148/A/NBP/2023
2023-08-01;4.4190;0.12;147/A/NBP/2023
2023-07-31;4.4135;-0.28;146/A/NBP/2023
2023-07-28;4.4257;0.07;145/A/NBP/2023
2023-07-27;4.4224;-0.05;144/A/NBP/2023
2023-07-26;4.4248;-0.23;143/A/NBP/2023
2023-07-25;4.4348;-0.38;142/A/NBP/2023
2023-07-24;4.4517;0.04;141/A/NBP/2023
2023-07-21;4.4501;-0.02;140/A/NBP/2023
2023-07-20;4.4511;0.04;139/A/NBP/2023
2023-07-19;4.4492;0.36;138/A/NBP/2023
2023-07-18;4.4331;-0.42;137/A/NBP/2023
2023-07-17;4.4520;0.08;136/A/NBP/2023
2023-07-14;4.4486;0.34;135/A/NBP/2023
2023-07-13;4.4336;-0.30;134/A/NBP/2023
2023-07-12;4.4471;0.10;133/A/NBP/2023
2023-07-11;4.4426;-0.29;132/A/NBP/2023
2023-07-10;4.4553;-0.56;131/A/NBP/2023
2023-07-07;4.4803;0.11;130/A/NBP/2023
2023-07-06;4.4754;0.58;129/A/NBP/2023
2023-07-05;4.4498;0.51;128/A/NBP/2023
2023-07-04;4.4273;-0.11;127/A/NBP/2023
2023-07-03;4.4321;-0.41;126/A/NBP/2023
2023-06-30;4.4503;-0.15;125/A/NBP/2023
2023-06-29;4.4568;-0.07;124/A/NBP/2023
2023-06-28;4.4600;0.71;123/A/NBP/2023
2023-06-27;4.4286;-0.02;122/A/NBP/2023
2023-06-26;4.4297;-0.16;121/A/NBP/2023
2023-06-23;4.4367;0.07;120/A/NBP/2023
2023-06-22;4.4335;-0.16;119/A/NBP/2023
2023-06-21;4.4408;0.05;118/A/NBP/2023
2023-06-20;4.4386;-0.16;117/A/NBP/2023
2023-06-19;4.4457;-0.28;116/A/NBP/2023
2023-06-16;4.4583;-0.11;115/A/NBP/2023
2023-06-15;4.4633;-0.18;114/A/NBP/2023
2023-06-14;4.4715;-0.15;113/A/NBP/2023
2023-06-13;4.4783;0.94;112/A/NBP/2023
2023-06-12;4.4366;-0.78;111/A/NBP/2023
2023-06-09;4.4717;-0.16;110/A/NBP/2023
2023-06-07;4.4790;-0.25;109/A/NBP/2023
2023-06-06;4.4902;0.11;108/A/NBP/2023
2023-06-05;4.4851;-0.66;107/A/NBP/2023
2023-06-02;4.5148;-0.36;106/A/NBP/2023
2023-06-01;4.5312;-0.14;105/A/NBP/2023
2023-05-31;4.5376;0.34;104/A/NBP/2023
2023-05-30;4.5220;-0.16;103/A/NBP/2023
2023-05-29;4.5294;0.11;102/A/NBP/2023
2023-05-26;4.5242;0.47;101/A/NBP/2023
2023-05-25;4.5030;0.51;100/A/NBP/2023
2023-05-24;4.4803;-0.40;099/A/NBP/2023
2023-05-23;4.4981;-0.64;098/A/NBP/2023
2023-05-22;4.5269;-0.22;097/A/NBP/2023
2023-05-19;4.5367;0.03;096/A/NBP/2023
2023-05-18;4.5355;0.91;095/A/NBP/2023
2023-05-17;4.4945;0.09;094/A/NBP/2023
2023-05-16;4.4904;-0.43;093/A/NBP/2023
2023-05-15;4.5096;-0.77;092/A/NBP/2023
2023-05-12;4.5444;0.41;091/A/NBP/2023
2023-05-11;4.5259;-0.50;090/A/NBP/2023
2023-05-10;4.5488;-0.43;089/A/NBP/2023
2023-05-09;4.5683;0.03;088/A/NBP/2023
2023-05-08;4.5671;-0.47;087/A/NBP/2023
2023-05-05;4.5885;0.04;086/A/NBP/2023
2023-05-04;4.5868;-0.05;085/A/NBP/2023
2023-05-02;4.5892;0.01;084/A/NBP/2023
2023-04-28;4.5889;-0.06;083/A/NBP/2023
2023-04-27;4.5915;0.06;082/A/NBP/2023
2023-04-26;4.5887;-0.20;081/A/NBP/2023
2023-04-25;4.5980;-0.32;080/A/NBP/2023
2023-04-24;4.6129;0.20;079/A/NBP/2023
2023-04-21;4.6039;-0.15;078/A/NBP/2023
2023-04-20;4.6109;-0.37;077/A/NBP/2023
2023-04-19;4.6278;-0.02;076/A/NBP/2023
2023-04-18;4.6286;-0.12;075/A/NBP/2023
2023-04-17;4.6341;-0.33;074/A/NBP/2023
2023-04-14;4.6494;-0.04;073/A/NBP/2023
2023-04-13;4.6511;-0.32;072/A/NBP/2023
2023-04-12;4.6660;-0.32;071/A/NBP/2023
2023-04-11;4.6810;-0.11;070/A/NBP/2023
2023-04-07;4.6862;-0.09;069/A/NBP/2023
2023-04-06;4.6902;0.21;068/A/NBP/2023
2023-04-05;4.6803;0.04;067/A/NBP/2023
2023-04-04;4.6785;-0.04;066/A/NBP/2023
2023-04-03;4.6805;0.11;065/A/NBP/2023
2023-03-31;4.6755;-0.10;064/A/NBP/2023
2023-03-30;4.6801;-0.10;063/A/NBP/2023
2023-03-29;4.6850;0.07;062/A/NBP/2023
2023-03-28;4.6816;-0.09;061/A/NBP/2023
2023-03-27;4.6856;-0.12;060/A/NBP/2023
