årednie kursy HUF Narodowego Banku Polskiego

Data;Kurs;Zmiana;Nazwa Tabeli
2021-01-21;1.2684;0.17;013/A/NBP/2021
2021-01-20;1.2663;0.34;012/A/NBP/2021
2021-01-19;1.2620;0.08;011/A/NBP/2021
2021-01-18;1.2610;-0.39;010/A/NBP/2021
2021-01-15;1.2659;0.25;009/A/NBP/2021
2021-01-14;1.2628;0.25;008/A/NBP/2021
2021-01-13;1.2597;0.44;007/A/NBP/2021
2021-01-12;1.2542;-0.21;006/A/NBP/2021
2021-01-11;1.2569;0.04;005/A/NBP/2021
2021-01-08;1.2564;-0.33;004/A/NBP/2021
2021-01-07;1.2605;0.22;003/A/NBP/2021
2021-01-05;1.2577;-0.22;002/A/NBP/2021
2021-01-04;1.2605;-0.26;001/A/NBP/2021
2020-12-31;1.2638;1.77;255/A/NBP/2020
2020-12-30;1.2418;0.26;254/A/NBP/2020
2020-12-29;1.2386;0.32;253/A/NBP/2020
2020-12-28;1.2347;-0.77;252/A/NBP/2020
2020-12-24;1.2443;0.14;251/A/NBP/2020
2020-12-23;1.2426;-0.31;250/A/NBP/2020
2020-12-22;1.2465;-0.31;249/A/NBP/2020
2020-12-21;1.2504;0.49;248/A/NBP/2020
2020-12-18;1.2443;-0.27;247/A/NBP/2020
2020-12-17;1.2477;-0.02;246/A/NBP/2020
2020-12-16;1.2480;-0.45;245/A/NBP/2020
2020-12-15;1.2536;-0.21;244/A/NBP/2020
2020-12-14;1.2563;0.33;243/A/NBP/2020
2020-12-11;1.2522;0.57;242/A/NBP/2020
2020-12-10;1.2451;0.25;241/A/NBP/2020
2020-12-09;1.2420;0.12;240/A/NBP/2020
2020-12-08;1.2405;-0.19;239/A/NBP/2020
2020-12-07;1.2429;-0.36;238/A/NBP/2020
2020-12-04;1.2474;-0.02;237/A/NBP/2020
2020-12-03;1.2477;-0.26;236/A/NBP/2020
2020-12-02;1.2510;-0.13;235/A/NBP/2020
2020-12-01;1.2526;0.76;234/A/NBP/2020
2020-11-30;1.2432;0.14;233/A/NBP/2020
2020-11-27;1.2414;0.21;232/A/NBP/2020
2020-11-26;1.2388;0.01;231/A/NBP/2020
2020-11-25;1.2387;-0.01;230/A/NBP/2020
2020-11-24;1.2388;-0.08;229/A/NBP/2020
2020-11-23;1.2398;-0.37;228/A/NBP/2020
2020-11-20;1.2444;0.38;227/A/NBP/2020
2020-11-19;1.2397;0.11;226/A/NBP/2020
2020-11-18;1.2383;-0.46;225/A/NBP/2020
2020-11-17;1.2440;-0.47;224/A/NBP/2020
2020-11-16;1.2499;-1.21;223/A/NBP/2020
2020-11-13;1.2652;0.03;222/A/NBP/2020
2020-11-12;1.2648;0.69;221/A/NBP/2020
2020-11-10;1.2561;0.22;220/A/NBP/2020
2020-11-09;1.2534;-0.71;219/A/NBP/2020
2020-11-06;1.2623;0.46;218/A/NBP/2020
2020-11-05;1.2565;0.51;217/A/NBP/2020
2020-11-04;1.2501;-0.68;216/A/NBP/2020
2020-11-03;1.2586;0.26;215/A/NBP/2020
2020-11-02;1.2553;-0.06;214/A/NBP/2020
2020-10-30;1.2560;0.02;213/A/NBP/2020
2020-10-29;1.2557;-0.21;212/A/NBP/2020
2020-10-28;1.2584;0.11;211/A/NBP/2020
2020-10-27;1.2570;0.25;210/A/NBP/2020
2020-10-26;1.2539;-0.30;209/A/NBP/2020
2020-10-23;1.2577;-0.02;208/A/NBP/2020
2020-10-22;1.2579;-0.17;207/A/NBP/2020
2020-10-21;1.2600;0.37;206/A/NBP/2020
2020-10-20;1.2553;0.73;205/A/NBP/2020
2020-10-19;1.2462;-0.34;204/A/NBP/2020
2020-10-16;1.2504;0.32;203/A/NBP/2020
2020-10-15;1.2464;0.78;202/A/NBP/2020
2020-10-14;1.2368;-0.81;201/A/NBP/2020
2020-10-13;1.2469;-0.75;200/A/NBP/2020
2020-10-12;1.2563;0.21;199/A/NBP/2020
2020-10-09;1.2537;-0.13;198/A/NBP/2020
2020-10-08;1.2553;0.67;197/A/NBP/2020
2020-10-07;1.2469;-0.01;196/A/NBP/2020
2020-10-06;1.2470;-0.65;195/A/NBP/2020
2020-10-05;1.2551;0.20;194/A/NBP/2020
2020-10-02;1.2526;0.40;193/A/NBP/2020
2020-10-01;1.2476;0.52;192/A/NBP/2020
2020-09-30;1.2412;-0.89;191/A/NBP/2020
2020-09-29;1.2524;0.17;190/A/NBP/2020
2020-09-28;1.2503;-0.33;189/A/NBP/2020
2020-09-25;1.2545;1.22;188/A/NBP/2020
2020-09-24;1.2394;0.41;187/A/NBP/2020
2020-09-23;1.2343;-0.71;186/A/NBP/2020
2020-09-22;1.2431;0.70;185/A/NBP/2020
2020-09-21;1.2344;-0.04;184/A/NBP/2020
2020-09-18;1.2349;-0.13;183/A/NBP/2020
2020-09-17;1.2365;-0.32;182/A/NBP/2020
2020-09-16;1.2405;-0.29;181/A/NBP/2020
2020-09-15;1.2441;0.06;180/A/NBP/2020
2020-09-14;1.2434;-0.13;179/A/NBP/2020
2020-09-11;1.2450;0.02;178/A/NBP/2020
2020-09-10;1.2447;0.03;177/A/NBP/2020
2020-09-09;1.2443;0.79;176/A/NBP/2020
2020-09-08;1.2345;-0.28;175/A/NBP/2020
2020-09-07;1.2380;-0.02;174/A/NBP/2020
2020-09-04;1.2382;0.25;173/A/NBP/2020
2020-09-03;1.2351;0.02;172/A/NBP/2020
2020-09-02;1.2348;-0.22;171/A/NBP/2020
2020-09-01;1.2375;-0.35;170/A/NBP/2020
2020-08-31;1.2419;0.32;169/A/NBP/2020
2020-08-28;1.2379;-0.05;168/A/NBP/2020
2020-08-27;1.2385;-0.44;167/A/NBP/2020
2020-08-26;1.2440;0.19;166/A/NBP/2020
2020-08-25;1.2416;-0.85;165/A/NBP/2020
2020-08-24;1.2523;-0.05;164/A/NBP/2020
2020-08-21;1.2529;-0.06;163/A/NBP/2020
2020-08-20;1.2536;-0.06;162/A/NBP/2020
2020-08-19;1.2544;-0.15;161/A/NBP/2020
2020-08-18;1.2563;-0.37;160/A/NBP/2020
2020-08-17;1.2610;-0.73;159/A/NBP/2020
2020-08-14;1.2703;-0.43;158/A/NBP/2020
2020-08-13;1.2758;-0.04;157/A/NBP/2020
2020-08-12;1.2763;0.01;156/A/NBP/2020
2020-08-11;1.2762;0.13;155/A/NBP/2020
2020-08-10;1.2746;-0.03;154/A/NBP/2020
2020-08-07;1.2750;0.11;153/A/NBP/2020
2020-08-06;1.2736;0.17;152/A/NBP/2020
2020-08-05;1.2715;-0.50;151/A/NBP/2020
2020-08-04;1.2779;-0.25;150/A/NBP/2020
2020-08-03;1.2811;0.21;149/A/NBP/2020
2020-07-31;1.2784;0.28;148/A/NBP/2020
2020-07-30;1.2748;0.16;147/A/NBP/2020
2020-07-29;1.2727;0.16;146/A/NBP/2020
2020-07-28;1.2707;-0.19;145/A/NBP/2020
2020-07-27;1.2731;0.27;144/A/NBP/2020
2020-07-24;1.2697;-0.20;143/A/NBP/2020
2020-07-23;1.2722;0.36;142/A/NBP/2020
2020-07-22;1.2677;0.37;141/A/NBP/2020
2020-07-21;1.2630;-0.43;140/A/NBP/2020
2020-07-20;1.2685;0.13;139/A/NBP/2020
2020-07-17;1.2669;-0.10;138/A/NBP/2020
2020-07-16;1.2682;0.32;137/A/NBP/2020
2020-07-15;1.2642;-0.05;136/A/NBP/2020
2020-07-14;1.2648;0.02;135/A/NBP/2020
2020-07-13;1.2646;-0.03;134/A/NBP/2020
2020-07-10;1.2650;0.18;133/A/NBP/2020
2020-07-09;1.2627;0.21;132/A/NBP/2020
2020-07-08;1.2600;-0.31;131/A/NBP/2020
2020-07-07;1.2639;-0.22;130/A/NBP/2020
2020-07-06;1.2667;-0.42;129/A/NBP/2020
2020-07-03;1.2720;0.16;128/A/NBP/2020


èrÛd≥o: Bankier.pl

